"USER_ID_hash","NvaPurchaseOnSesh","NvaPurchaseOnPage","No_Of_SessionsWithP","No_OfSeshPerUser","ConversionRate","TotalPgViewsPerUser","NumberOfCouponsBought","totaltime_peruser","RevenuePerUser"
"3b7b740bbbb01b606e7394b96deb81fd",131,248,11,142,7.74647887323944,259,15,472.983333333333,18899
"3b7dbd31862814c305996d6d7d30427b",55,111,13,71,18.3098591549296,127,27,198.916666666667,48980
"3b80545ed392cab21096a14edd70b165",2,5,2,4,50,7,3,16.1666666666667,5100
"3b867f1986ec3f186c3b90d9df4114be",57,133,4,62,6.45161290322581,138,5,223.133333333333,8060
"3b87c792e779028ace29c4bda3fae98a",33,200,7,43,16.2790697674419,210,18,549.633333333333,71460
"3b9053f194df5eda8ede61f0e5d21127",186,542,15,205,7.31707317073171,561,32,815.783333333333,88840
"3b971110e70b22775730f347532661e9",9,16,2,11,18.1818181818182,18,2,57.55,500
"3b9780b057e03c037253353a7407cac5",2,2,3,5,60,5,3,0,0
"3b986d2edeb7818ae2607f256cb50122",1,2,1,2,50,3,1,2.51666666666667,500
"3b9a49d1923fbb40b28de556a5dae74d",55,89,3,59,5.08474576271187,93,7,127.666666666667,24660
"3b9a7ef7ca2c89589cd694dd27115a2c",40,89,1,41,2.4390243902439,90,2,112.716666666667,3960
"3b9ad0a2a069054144a403a1850d492d",0,1,0,1,0,1,NA,0,NA
"3b9b897e33dc5a481a12789295071f3a",11,26,1,13,7.69230769230769,28,2,63.0833333333333,23300
"3b9b98e14dccdf7a25c4a938c8d17c85",7,12,2,9,22.2222222222222,14,3,21.5333333333333,20280
"3b9df92c8d12f81fabe179ef1934db23",0,3,1,1,100,4,1,1.56666666666667,3480
"3ba0d91ce798145bfa1f956f2591e154",0,67,0,30,0,67,NA,108.85,NA
"3ba3fbda5eaa0791ef991066ce6e3665",21,44,1,22,4.54545454545455,45,1,43.7166666666667,450
"3ba5d4736c44d41e9880f154885072ce",94,214,7,101,6.93069306930693,221,8,368.166666666667,15480
"3ba82ccec02d6f3855066b1b2e416aa0",128,605,27,161,16.7701863354037,638,37,1518.23333333333,94010
"3ba98815a3c5c3a112c98443f9545b0e",57,101,2,60,3.33333333333333,104,3,192.2,3198
"3baca51b4d19ff2f979d037f0d9f9065",0,2,1,1,100,3,1,30.1333333333333,1290
"3bb8d8c7382e8b99fb3babb6b7c9496c",35,76,1,36,2.77777777777778,77,1,231.45,0
"3bb99207a28af5b951a577abc42bb52d",2,12,1,3,33.3333333333333,13,1,25.3333333333333,1380
"3bc6b2f3acbfd641163ac20385654a2b",2,2,1,3,33.3333333333333,3,9,0,25020
"3bc6ba9a422ace0395e707aff94b57e8",8,27,1,9,11.1111111111111,28,1,35.3166666666667,1780
"3bc87e9e3ead888763c85fe2bf3e1b56",186,594,15,202,7.42574257425743,610,27,981.5,49451
"3bca642071680afe07c53f72a23d9e66",23,62,3,27,11.1111111111111,66,4,112.883333333333,1465
"3bce4a3ad1a37f4882d49d927ae5f3b2",76,106,10,86,11.6279069767442,116,17,89.0833333333333,36950
"3bd08a7e89d81aff6f5a8a412828e328",72,230,3,75,4,233,4,653.116666666667,7993
"3bd86ead7b3fd10d2d4d593dbdc9a3f7",4,15,2,6,33.3333333333333,17,2,54.5166666666667,500
"3bd94a6fb67593350d883eaaa909bfa6",0,2,3,3,100,5,3,0.783333333333333,500
"3bda89fa37d2095c1d713c6b1c9669fc",22,47,4,26,15.3846153846154,51,6,88.5,18560
"3bdaa5df3a9694e977b445a3e5e15aca",147,327,7,159,4.40251572327044,339,22,507.733333333333,59877
"3bdb1d319bd866624069870eaa264147",3,15,1,4,25,16,1,30.65,1370
"3bdd15589d2c6027b13558d2f552bd1f",94,160,1,95,1.05263157894737,161,2,312.616666666667,8000
"3be024e04f558a24f547f1eef5947ec3",11,36,2,14,14.2857142857143,39,3,48.8,18770
"3be1640c2638fe4e872f319717a89db1",0,12,0,5,0,12,NA,10.9166666666667,NA
"3be172b2ba65060d19ece448ac768d07",0,60,0,26,0,60,NA,55.0833333333333,NA
"3be90638978b8a3f05ea5f7c7fe89cba",0,2,3,3,100,5,3,2.9,1000
"3be924043f64ca2503ed0f1af8ba5558",0,0,0,1,0,1,NA,NA,NA
"3beb13200133d09889ee87d711f83f63",268,759,4,276,1.44927536231884,767,14,2312.63333333333,40680
"3bec58e850f7f032bc7259e44ba5381a",4,20,2,7,28.5714285714286,23,6,103.383333333333,22000
"3becf3d75bf19810af261aea1919d951",0,8,1,3,33.3333333333333,11,3,21.7666666666667,2940
"3bed1554377b15c838b7eb760f3ffc8b",62,116,8,71,11.2676056338028,125,36,198.516666666667,70900
"3bedf93b2dfb1c5358b8e0ddc631b90a",21,48,4,25,16,52,5,74.4833333333333,12360
"3befb23016157ff6622313092af7ae53",191,299,3,196,1.53061224489796,304,6,449.833333333333,6440
"3befd9dd96f4ac4413b5e9f05cde31dc",4,14,1,5,20,15,1,36.55,7980
"3bf091d81f0c2dc09c94977949213416",28,58,2,30,6.66666666666667,60,3,72.3833333333333,5100
"3bf101de7bbc1397c34a3062fb6f4e13",0,12,1,1,100,13,1,20,3980
"3bf703990f227da906b2a30bd62c7e81",25,74,8,36,22.2222222222222,85,12,189.95,17460
"3bf70f27a293cbd6b5f29e61534ca4c7",131,191,6,137,4.37956204379562,197,7,271.9,15960
"3c05dd34c7a76671e0ea4f26cfaf2bbc",11,36,3,14,21.4285714285714,39,3,74.5833333333333,4450
"3c0b0125685ca5689cdbfae3677905d1",0,21,0,6,0,21,NA,52.6166666666667,NA
"3c0c639b83bea48ec80b5d29798d8f1a",160,480,7,167,4.19161676646707,487,7,1046.41666666667,20545
"3c0f1364edf4bea89096a33cc2cfb38c",90,144,9,99,9.09090909090909,153,14,240.933333333333,61839
"3c0f32d150fd8b16c6dfe332c3f00c4c",3,7,1,5,20,9,2,5.31666666666667,3007
"3c138f39e6fea6a36a26e5fca4e11553",13,128,12,36,33.3333333333333,151,28,333.116666666667,96829
"3c177471d8c66c965f5cf1e9494156dc",4,9,1,5,20,10,1,21.15,6980
"3c1813a5f7d52cf5fd907534d6441c49",7,34,2,9,22.2222222222222,36,3,143.35,19000
"3c19a8324adc2de35e2fa099810cd38a",0,11,0,3,0,11,NA,66.2666666666667,NA
"3c1a02c7cb7cf9a5f742fa759550e84f",4,6,1,5,20,7,1,2.56666666666667,500
"3c1c5474bb496179a2833a6ad920b155",1,3,1,2,50,4,1,39.9666666666667,20000
"3c1cf12756be03a17b7b8ce362d79437",3,8,1,4,25,9,1,23.2333333333333,2400
"3c1e40d0ad64aeb9e7625c0fc22617ac",54,93,1,55,1.81818181818182,94,1,173.033333333333,0
"3c1e890edb061b49c35840f64d9b5b72",20,45,2,22,9.09090909090909,47,2,86.0833333333333,3000
"3c1e92943afa102f801eabf691e2c48d",131,362,21,168,12.5,399,62,717.983333333333,99323
"3c2376da6a3349d8b299367e13cb28a0",157,268,20,177,11.2994350282486,288,21,436.283333333333,56029
"3c27bd9c6208123cf8ff75840fa2081f",0,3,2,2,100,5,3,13.4,9900
"3c2a79c3a38ccfe9b661870470126c82",47,72,7,55,12.7272727272727,80,8,88.4166666666667,8510
"3c2dd585578d6650620fd8da713099e5",0,5,2,2,100,7,2,24.7333333333333,1300
"3c2e4e88cf89c965f49f903fc4ca1fb7",19,65,6,25,24,71,7,86.1666666666667,14940
"3c321c3ca44da9ed92be4b850b3b083b",-3,9,1,1,100,13,4,23.0833333333333,3960
"3c32e4d37627004e81cc91912eb559c1",105,552,9,117,7.69230769230769,564,12,1857.8,12885
"3c338dfb567131fa7b37f13bfab37557",4,22,1,5,20,23,1,71.6833333333333,7800
"3c350a703875d5fc7ef23d1c51afd087",1,2,1,2,50,3,1,0.433333333333333,1000
"3c386c897f2aa315c1ac349aec63281c",0,1,1,1,100,2,1,1.88333333333333,0
"3c3a34e97dfa610e7f17996d090fa092",6,10,1,7,14.2857142857143,11,1,21.6666666666667,1190
"3c3bc745d656afc45293672cd1256b86",1,12,1,3,33.3333333333333,14,2,13.9166666666667,2880
"3c412cc5b1cc0817405ecb6202829786",20,113,3,25,12,118,7,627.416666666667,41480
"3c4342273b9e0fb196727ac37b7a4c58",6,17,1,7,14.2857142857143,18,2,46.7833333333333,1760
"3c4462eaed632d8842abefbeef54efbf",180,822,5,185,2.7027027027027,827,6,2602.55,12760
"3c45b24ad357e8a9a09957dc67ed3418",12,63,7,26,26.9230769230769,77,24,237.083333333333,36225
"3c4a37b38fc847895d245aefc6e77292",0,21,0,10,0,21,NA,50.85,NA
"3c4c4c4af46387c455789fa81de268b4",61,185,20,91,21.978021978022,215,38,611.75,97877
"3c503610307b266ee5dc1a7f0cde2615",3,24,1,4,25,25,1,95.8333333333333,3330
"3c50387d0ac5fed38900f863097f35cb",6,12,1,7,14.2857142857143,13,5,48.65,22000
"3c526aaca02f27d9652e031215f47700",0,12,0,6,0,12,NA,9.6,NA
"3c52d8332bb3b4f596815ff0d51904e3",12,24,2,14,14.2857142857143,26,3,31.8666666666667,4500
"3c5747b7b5037533d67e23a57402c5e8",6,24,2,8,25,26,4,45.2333333333333,6820
"3c5787c5f99e5804904de57d4f14a342",5,45,2,7,28.5714285714286,47,2,175.35,1860
"3c64d7abfae5ca25e535076066921ca0",0,247,0,65,0,247,NA,495.916666666667,NA
"3c65577e87787f6e3e1e832dd5e9ba75",0,4,0,1,0,4,NA,2.43333333333333,NA
"3c66f03ad8cd0f503da2a86a5dea73e2",0,0,1,1,100,1,1,0,1750
"3c6bcb176c945555b1e5ae63302083e9",2,5,1,3,33.3333333333333,6,4,8.2,2400
"3c6ff8d0deb9b8defdc66240e40a13bb",5,21,1,7,14.2857142857143,23,4,76.2666666666667,4600
"3c73550a5605900e4278bc4ad2270896",0,12,0,4,0,12,NA,49.4166666666667,NA
"3c73c9eb427fa2ae944ab1b15b777639",76,395,32,120,26.6666666666667,439,65,1155.16666666667,127976
"3c7616752613102a2f97aeb6d1d9eb8a",20,48,2,22,9.09090909090909,50,4,42.2166666666667,8500
"3c7771776c9fa75b1af4a3ebeaa33e99",0,60,0,31,0,60,NA,106.65,NA
"3c79a33d58b9c076eec0ff7b51c2a46c",3,4,1,4,25,5,1,0.25,500
"3c7fa27bb36c108bcc1159a0a1f63c5b",6,64,1,7,14.2857142857143,65,2,127.25,14210
"3c80541659e13cde4ceb040d63724041",-1,31,5,9,55.5555555555556,41,17,76.1,33363
"3c84b14dc41f41eacea4e1a57c1212b0",1,6,2,3,66.6666666666667,8,2,93.1166666666667,1500
"3c85ec4a4279eb85b52c0e2efb3f32b9",25,66,8,35,22.8571428571429,76,12,133.416666666667,17710
"3c879590ca375b6004997d2a6f5e1a09",1,2,1,3,33.3333333333333,4,2,7.9,3340
"3c885ecf980942d2e1b77991f258d022",0,1,1,1,100,2,1,0.8,1980
"3c897d952bea879dcf037db46593cbff",0,36,0,23,0,36,NA,22.1166666666667,NA
"3c898a054ea09f5e9444fc9c4ddcba42",8,23,1,9,11.1111111111111,24,2,72.9666666666667,18960
"3c8e7647c5442a4d4e33a5466bad1790",0,12,1,2,50,14,2,52.8666666666667,9700
"3c90007ec5942b95ae14f18ec34f2b61",4,9,2,6,33.3333333333333,11,2,38.3166666666667,3700
"3c93cc5be0ac1a8932081225bda28d2e",0,85,0,38,0,85,NA,170.766666666667,NA
"3c988b71082710363a987b6676d81700",26,89,7,33,21.2121212121212,96,10,133.566666666667,46565
"3c9af58dd535b0d7fc6177d4094d7311",0,2,4,4,100,6,4,7.03333333333333,100
"3c9ba62c7ae837dee1914c791773ed4f",54,101,4,59,6.77966101694915,106,6,181.283333333333,6458
"3c9bbe8397dca4ef5fb3cd211df7fe3e",64,156,14,79,17.7215189873418,171,20,252.766666666667,27584
"3c9eaee24ff2902d7559caebc0896c46",2,10,3,5,60,13,3,28.05,4988
"3ca36466b6c2c383f34746b5abd5b797",0,6,0,2,0,6,NA,21.2666666666667,NA
"3ca394a6271b73ad4d399cdebc938e52",17,58,8,27,29.6296296296296,68,14,192.9,78440
"3ca6744c0f1bff2f485365a3c1ff7a9d",0,15,0,8,0,15,NA,181.766666666667,NA
"3ca6de927424b7872b2739c043f0c5e1",6,26,2,10,20,30,4,126.6,6680
"3ca80d3344713c871c74cde9caca29fd",78,319,21,105,20,346,36,606.333333333333,69073
"3cae7ce8ee01e7b6ba829d81416dbcbb",0,3,5,5,100,8,5,47.3333333333333,1690
"3cb67f19a0df0feebd1944c9b1d6b27d",7,46,1,8,12.5,47,2,77.0333333333333,5600
"3cc486aa7a8d6a9bce48158ff388ae71",8,10,2,10,20,12,3,6.71666666666667,5550
"3cc5de7ab94e3c010424a9c37df7040d",30,62,2,34,5.88235294117647,66,4,80.9666666666667,3210
"3cc5fc72bdb27c132754fc9eb0cab699",2,7,1,3,33.3333333333333,8,2,55.7833333333333,17500
"3ccdd7ec803c4db99acc41fd3b9c8600",1,1,1,2,50,2,1,0,500
"3cd0da707147c50e4ebb4b0e0ea55510",68,139,10,81,12.3456790123457,152,14,320.933333333333,25560
"3cd3a54e65f27823c9ca8c49ca891bf5",2,6,1,3,33.3333333333333,7,2,17.8666666666667,13800
"3cd7a745d003df9b741ed107f63e1da0",0,8,0,4,0,8,NA,8.21666666666667,NA
"3cd9597319937a399a60c4076fbe3c2b",10,22,5,16,31.25,28,11,22.55,24340
"3cdb538accc10645025e286a20dc3b39",34,73,5,39,12.8205128205128,78,6,173.716666666667,35210
"3ce05343696a0947cbee235d447361a1",19,78,8,33,24.2424242424242,92,17,206.583333333333,21390
"3ce2c3c35e97052b17fcedb56fd0224a",7,22,1,9,11.1111111111111,24,2,20.5333333333333,730
"3ce45e97d539d5081fd4c7bbbc199477",9,23,5,15,33.3333333333333,29,10,107.183333333333,31680
"3ce7f4fb31bc099e351b21c1fe8a80bd",114,242,16,133,12.0300751879699,261,21,369.2,60105
"3cec4954c8e7cb417d73ea1b1126ca13",105,363,27,136,19.8529411764706,394,31,802.9,34913
"3cee3f4c2daf11e8d234bf0fff94ef95",2,2,3,5,60,5,3,14.9666666666667,1500
"3cf10505b7dd339e32832182ccb3e422",11,29,2,13,15.3846153846154,31,2,53.0333333333333,1099
"3cf304404b0475a8b94728ce6c0dc99a",1,2,1,2,50,3,1,0.7,1500
"3cf5f2ebbc9fa90af69c40a467add10e",3,9,2,5,40,11,2,15.85,1600
"3cfa8c96ced65f27eeb62e4cc97e4201",34,64,3,37,8.10810810810811,67,3,88.7166666666667,20450
"3cfbbd710df8e265884642cbb6d7027a",2,26,1,3,33.3333333333333,27,1,124.65,500
"3cfbf12dc4e9cdd43567cc049cd00b5c",0,3,0,1,0,3,NA,2.58333333333333,NA
"3d045a8ba7f2eb8041ac0d83d5f0f47a",8,37,1,9,11.1111111111111,38,2,86.7833333333333,2980
"3d0e78d6ec8bfda8998dbbb947cf8cd6",1,2,1,2,50,3,1,39.5666666666667,500
"3d0f2ab2e6c93b6956d94f2e29ef1cd2",5,13,1,6,16.6666666666667,14,1,47.7333333333333,1100
"3d10ff19fa8f665f89d067dd11660cd4",93,168,4,97,4.12371134020619,172,11,438.383333333333,14915
"3d1201f94ab106531d45769a1b38af5c",0,1,0,1,0,1,NA,0,NA
"3d1c65d9d44ad99b2fd55ee5c34c2e50",0,6,0,2,0,6,NA,27.5333333333333,NA
"3d1d03b14e0081fe01f3e06c0a40d9f8",34,101,4,38,10.5263157894737,105,6,248.9,20440
"3d1daced34c5e9120dfcd77e651053e7",1,4,1,2,50,5,1,21.2166666666667,1400
"3d1f430c1dd027a8a9daeee39f2748bf",3,6,2,5,40,8,2,7.81666666666667,950
"3d24de48da85a3431270c82aab8b93ff",-1,9,2,3,66.6666666666667,13,6,17.2333333333333,47140
"3d312c26cd3a9a3ed64b72ee298cb1ea",0,1,1,1,100,2,2,3.48333333333333,950
"3d3597d5ee7f110736abf300bf9deb7b",1,9,1,2,50,10,1,24.7666666666667,990
"3d3bc25b5002af28566f5555aaa5666f",320,766,7,330,2.12121212121212,776,13,2879.66666666667,69630
"3d3e428fff9d295a20955561dc46f56b",1,2,1,2,50,3,1,13.2333333333333,500
"3d408325fe0c8840931c3a9f31a9ddd0",3,12,2,5,40,14,2,18.4833333333333,2680
"3d40fcaaa1319bb68b590c048696f7c1",0,0,0,1,0,1,NA,NA,NA
"3d44cf43505ac92daacd02966c7f996c",1,6,4,5,80,10,5,5.16666666666667,1000
"3d45ff25ee0b39f099459b77021e426a",40,84,1,41,2.4390243902439,85,1,131.383333333333,4780
"3d47f53e807b9894921cad28317484ca",11,16,1,12,8.33333333333333,17,1,34.35,525
"3d497afb0fa38258fdcf47b0b21ed7f4",3,7,1,4,25,8,1,4.25,500
"3d4a213d83081101adb07c12eeaa21a0",0,3,1,1,100,4,1,2.58333333333333,1500
"3d516a5e9127a9f9ffd7da5abb85fc8c",86,202,8,98,8.16326530612245,214,21,490.766666666667,37940
"3d54bdcd904093ced017e34707f6e263",0,28,0,11,0,28,NA,75.8666666666667,NA
"3d550deb537cfddc51b9c9d86979a75b",253,728,28,283,9.89399293286219,758,53,1050.63333333333,109176
"3d58e849efd0190d3f6823a21b8fd242",1,1,1,2,50,2,1,0,500
"3d59550680c85c4c0b2a6eb1a0b6fd1c",1,10,1,3,33.3333333333333,12,2,22.9833333333333,200
"3d596fcf73ee423b92edb57e9de41430",81,127,3,85,3.52941176470588,131,7,265.3,7848
"3d6358d6c5cfd28a0ac5fe88b0cc3dd9",0,8,0,4,0,8,NA,37.95,NA
"3d6410a0a66b8baf9cce014816021e46",104,240,7,113,6.19469026548673,249,25,426.433333333333,68040
"3d6432b1178370237eac62d9c83cf895",104,210,6,110,5.45454545454545,216,9,415.183333333333,17310
"3d64f3ec3d179fbaa2d5bb31d55bc035",2,13,1,3,33.3333333333333,14,1,52.8333333333333,4980
"3d653b00c15b57bfaaea75fcfaa10967",0,5,0,2,0,5,NA,3.95,NA
"3d6849563dae82ce51346f2dc22ea112",8,15,1,9,11.1111111111111,16,5,26.7166666666667,10900
"3d6b14638d8b23ceea5d3dc777470f3e",22,50,9,31,29.0322580645161,59,14,131.8,17318
"3d74d2c83799d77dde4c2bdbbd230cfd",0,34,0,27,0,34,NA,21.4,NA
"3d781736a3939fd564605eaae111a350",1,4,1,2,50,5,2,11.45,2560
"3d7a3c62f3f767d8c23c04bbd01a159b",288,782,11,306,3.59477124183007,800,25,1171.85,51050
"3d8131e792d1eb8bea15d1d9e2f7cce8",6,16,1,7,14.2857142857143,17,1,15.85,3980
"3d8499bee28d03757ae3d2419d13b32b",161,377,14,175,8,391,20,784.25,31277
"3d84e8a63907ff4660f5304e9a1a462f",1,7,1,2,50,8,1,13.3833333333333,100
"3d8566a7aaebbfdc8f68ef66d89f4e23",1,1,1,2,50,2,1,0,500
"3d8bbbeb59762b0a30b9206f59e56c80",3,7,2,5,40,9,2,12.4833333333333,1200
"3d8c557f6831850204982c04f07c7f0b",21,75,8,33,24.2424242424242,87,14,272.533333333333,15839
"3d932344e2fc37af1375bbd8d7862b1f",160,488,22,186,11.8279569892473,514,33,1337.11666666667,124491
"3d95e0fe6ec533216acf1af46b6cc414",55,143,8,65,12.3076923076923,153,17,256.05,60520
"3d972b767ee7d71a984b7595901b8b59",9,30,3,13,23.0769230769231,34,5,45.3,10140
"3d9f9f326fbe3a70797784d988734fe6",13,30,3,16,18.75,33,3,37.0666666666667,2580
"3da53b8b69521730f8021e8baceb337a",28,62,3,31,9.67741935483871,65,3,93.8333333333333,3000
"3da810626c7461a834cf24d5119a8503",0,8,0,4,0,8,NA,2.55,NA
"3da8dd9069a9c778d0ee2640ac5f0dba",42,81,1,44,2.27272727272727,83,2,89.75,39600
"3daa7ae588db1ca6635854b6da72d30c",113,161,2,115,1.73913043478261,163,2,129.85,10780
"3dadc608a5c3956d85c6529c3cc8784a",8,40,5,15,33.3333333333333,47,8,110.666666666667,11640
"3db177a4c2ba5b2952d6999df272b0a7",40,132,5,47,10.6382978723404,139,8,208.583333333333,7420
"3dbe831ec219571a521731e474375fc4",78,278,12,94,12.7659574468085,294,24,869.4,41334
"3dbfa99bfd29e16226229c07fa335a8d",69,257,16,97,16.4948453608247,285,29,393.583333333333,48952
"3dc0b31c04534bc4f32883d2d8230006",2,11,2,4,50,13,2,27.5333333333333,2680
"3dc1074c5c8e6a0f5edad7105fe37f09",31,91,5,38,13.1578947368421,98,9,214.05,5200
"3dc73931728633c050b7a682317dc0e5",12,39,2,14,14.2857142857143,41,2,55.3833333333333,2380
"3dcdf218b3777defdd4918aa9474959c",0,8,1,1,100,9,1,13.3333333333333,2310
"3dd2a8376d91168aa246affb86b6050c",8,17,2,10,20,19,5,44.9166666666667,10860
"3dd41613ef34ca2647989eb253a16cc5",63,316,2,66,3.03030303030303,319,3,936.433333333333,20340
"3dd8b4414dfa90f2630f8dbb1280d7a4",15,27,1,16,6.25,28,1,16.7833333333333,3100
"3dda38a0725b101766a49a7b410f9900",27,74,3,30,10,77,3,141.616666666667,2290
"3dde2b75b5376b897bf35cca40b94bc2",29,110,6,40,15,121,11,236.616666666667,27000
"3dded90aca74520364fcf4feadee482d",4,7,1,5,20,8,2,18.7333333333333,4000
"3deb78b53517d370804faf051141e63a",34,73,4,40,10,79,7,167.983333333333,14050
"3deef66dc46f6283edb858f8d345adde",0,3,2,2,100,5,2,1.23333333333333,1100
"3df0f56afd0ec9beb66790697649a058",32,273,6,38,15.7894736842105,279,11,1240.28333333333,12005
"3dfa16482dcf892069fc1c333de4af56",0,21,1,2,50,23,8,99.9333333333333,139200
"3dfb22259b6344e584ba950859861216",0,7,0,1,0,7,NA,11.9166666666667,NA
"3dffdee4e76b049db0e24bfa4ef39beb",17,34,2,19,10.5263157894737,36,2,59.8833333333333,1480
"3e00a20ca8ee86c1ccb77fe8ba290f02",0,3,1,1,100,4,1,1.08333333333333,1000
"3e032551d77b4fe6e8b3f79a52120afe",0,6,0,3,0,6,NA,26.9166666666667,NA
"3e10d859de4734c88eb0bf156175d3d6",0,1,1,1,100,2,1,10.6833333333333,2990
"3e1205922330d61be59e0d6255c1b368",0,12,0,7,0,12,NA,13,NA
"3e1368bba2539def4f67e91069e9f47b",175,409,5,180,2.77777777777778,414,6,505.833333333333,10610
"3e13a28ac8e6fa80084cb60bf9e1997b",3,12,1,4,25,13,1,16.85,1000
"3e144f1c197fd0ee2826d2e0bf12b975",62,144,3,66,4.54545454545455,148,4,208.25,5950
"3e14f4486b31da3e5fc9fc316247182e",8,16,1,9,11.1111111111111,17,1,20.2,2500
"3e174314bfb2f8bd00cbe35ff17bd633",0,2,0,2,0,2,NA,18.9833333333333,NA
"3e1816148aade0c05024a0e0647e7446",62,113,2,64,3.125,115,4,229.783333333333,3730
"3e19adf12eaf2438efcf1ab8e7781b9a",2,5,3,5,60,8,3,0.6,0
"3e19e020062ce7c58e4ff6c692b38cc9",1,36,1,3,33.3333333333333,38,3,33.55,3880
"3e1a146e2ea0af14dbbc018d71408673",0,3,2,2,100,5,2,9.85,1580
"3e1d2309ed06fa79e38aa0b7754a20d4",17,25,1,18,5.55555555555556,26,1,15.8166666666667,4000
"3e1ed36876234e9d78887b0abdb1afc9",0,15,0,6,0,15,NA,26,NA
"3e2029f564baff6a381d8acd018db7b8",10,38,2,14,14.2857142857143,42,4,85.1,8030
"3e20bf6f42d1184a7c957a9ecfa9b2f2",13,47,1,15,6.66666666666667,49,2,60.2333333333333,4160
"3e22fb386865769a544827e85fcdabc4",-1,4,1,2,50,7,3,12.9,1200
"3e23e85dd09d73fc947f60efc08d3209",42,83,4,47,8.51063829787234,88,6,144.15,8900
"3e2408304ddba1fad3c446635a35af87",4,8,1,5,20,9,1,46,500
"3e25470b255f0535f3a8282aab67a4b3",14,32,1,15,6.66666666666667,33,1,86.8,3500
"3e33806f2b2f530f6f4fe06a64d4e854",0,2,0,2,0,2,NA,0,NA
"3e3845f6f7fec02ad588972e068a931a",0,3,0,2,0,3,NA,3.36666666666667,NA
"3e3c44b5410b69b45828c62a226cdb1c",208,343,6,214,2.80373831775701,349,6,714.933333333333,400
"3e3d52965653c15caa2fc52741c3e3a4",177,507,20,206,9.70873786407767,536,29,503.766666666667,55141
"3e3daec605366b78d330a367a19494b6",3,16,1,5,20,18,2,22,2440
"3e3ff83418a93f95d13006630859cc0e",43,91,4,47,8.51063829787234,95,5,121.4,49080
"3e452bb45217b301811e0c2f394ad8b4",1,3,2,3,66.6666666666667,5,2,57.8166666666667,500
"3e45ce90761d159dbdb407c72ef8bd64",0,7,0,4,0,7,NA,5.65,NA
"3e507a9eb34ccf0decde8a2f00c87d97",6,35,3,10,30,39,4,101.75,4799
"3e50cb77cc22c49bd8d60dfd4dfaffc5",230,674,16,246,6.50406504065041,690,20,1353.31666666667,162409
"3e50cc441d8cf69691a4418184faed7e",64,183,27,93,29.0322580645161,212,65,585.633333333333,172820
"3e51390520a3e4dca474641424d3b746",20,51,2,22,9.09090909090909,53,4,127.5,11860
"3e5337bf832e355f2935d7e507a0c699",0,7,0,6,0,7,NA,3.2,NA
"3e5544bd894d10f6a3a166558018638d",67,122,1,68,1.47058823529412,123,6,81.65,600
"3e55c383358bb2b6e1b2420fdc81af5d",0,17,0,10,0,17,NA,30.05,NA
"3e5608444bfd07714fda1e4602c51304",9,49,4,14,28.5714285714286,54,9,119.716666666667,17945
"3e57a525a0238a8c32d7ce1455afa5e4",0,10,0,6,0,10,NA,4.76666666666667,NA
"3e58f661ff8dec0b56d7d049a7dfbe5d",2,3,1,3,33.3333333333333,4,1,15.5833333333333,1540
"3e595c1ba9e488c140200fd9f559167d",6,13,1,7,14.2857142857143,14,1,3.53333333333333,2750
"3e5a8805fc86b7c96872e4a2b0a67899",0,1,1,1,100,2,2,1.28333333333333,1000
"3e5c64f56c589e19e2510e103759be60",0,11,2,3,66.6666666666667,14,3,35.5333333333333,1890
"3e633be9e5f60f29b3bc527ad4861083",33,72,1,34,2.94117647058824,73,1,73.4,500
"3e65d29e741eac0d0edddb8c794182e2",2,7,1,3,33.3333333333333,8,1,25.4833333333333,980
"3e697586efa9ca10dce37aac7bea334e",9,27,6,17,35.2941176470588,35,9,45.65,5884
"3e6a6d7fc7d4d9d41832de918c699fbb",168,651,2,170,1.17647058823529,653,2,1222.15,200
"3e6a777be99241abc75051f78ef085e2",3,10,1,4,25,11,1,22.85,500
"3e6bce15101232ce2bb23436914fa4e3",13,20,4,17,23.5294117647059,24,15,41.8666666666667,25300
"3e730b6c4a600a9ebc8d73424f32e258",13,27,3,16,18.75,30,3,184.416666666667,0
"3e78475914957569f4fd9d719c9918af",9,13,1,10,10,14,2,9.43333333333333,1980
"3e7e773d6e6c01fbd66bd6eda3522f95",101,278,7,108,6.48148148148148,285,7,457.6,23790
"3e80bbd1eca891518e044682661c764f",0,15,0,3,0,15,NA,21.6166666666667,NA
"3e8ac1964b9494b206236699544777f8",6,28,2,8,25,30,2,67.2833333333333,6960
"3e9181d60b09202195e00b4022f3dfbf",67,306,42,132,31.8181818181818,371,102,746.583333333333,138737
"3e922d56f863ce138832cd0f1d0d315a",0,1,1,1,100,2,1,2.7,1000
"3e923ce4da3f503df312e0a61ca7c162",48,76,2,50,4,78,3,90.4,8860
"3e95b6b50f7f5e34e57b605d715df939",36,79,7,43,16.2790697674419,86,11,96.8833333333333,10319
"3e97941558da9af616d31c3b33d7f925",0,375,0,160,0,375,NA,609.75,NA
"3e9b26c233ccd43235926f2448352ed7",8,42,2,10,20,44,3,75.2333333333333,29000
"3e9e956e70cdd4e22d91b84b1a492459",0,2,0,2,0,2,NA,0,NA
"3ea0c5e7a103bfd1fde8fbf1866aefdb",0,1,1,1,100,2,1,8.11666666666667,100
"3ea482e9bda449c3689a2007c628c0d3",8,45,5,14,35.7142857142857,51,6,83.65,11005
